INDIVIDUAL_ID,GENUS,SPECIES,LOCALITY,COUNTRY,LATITUDE,N_S,LONGITUDE,E_W
18710,Lissotriton,vulgaris,Bykowce-1,Poland,49.5337,N,22.2866,E
18711,Lissotriton,vulgaris,Bykowce-1,Poland,49.5337,N,22.2866,E
18712,Lissotriton,vulgaris,Bykowce-1,Poland,49.5337,N,22.2866,E
18713,Lissotriton,vulgaris,Bykowce-1,Poland,49.5337,N,22.2866,E
18714,Lissotriton,vulgaris,Bykowce-1,Poland,49.5337,N,22.2866,E
18715,Lissotriton,vulgaris,Bykowce-1,Poland,49.5337,N,22.2866,E
18716,Lissotriton,vulgaris,Bykowce-1,Poland,49.5337,N,22.2866,E
18717,Lissotriton,vulgaris,Bykowce-1,Poland,49.5337,N,22.2866,E
18718,Lissotriton,vulgaris,Grabówka-1,Poland,49.6538,N,22.1473,E
18719,Lissotriton,vulgaris,Grabówka-1,Poland,49.6538,N,22.1473,E
18720,Lissotriton,vulgaris,Grabówka-1,Poland,49.6538,N,22.1473,E
18721,Lissotriton,vulgaris,Grabówka-1,Poland,49.6538,N,22.1473,E
18722,Lissotriton,vulgaris,Grabówka-1,Poland,49.6538,N,22.1473,E
18723,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18724,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18725,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18726,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18727,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18728,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18729,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18730,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18731,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18732,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18733,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18734,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18735,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18736,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18737,Lissotriton,vulgaris,Lubenia,Poland,49.923,N,21.9092,E
18738,Lissotriton,montandoni,Hermanowa-1,Poland,49.9081,N,22.0353,E
18739,Lissotriton,montandoni,Hermanowa-1,Poland,49.9081,N,22.0353,E
18740,Lissotriton,montandoni,Hermanowa-1,Poland,49.9081,N,22.0353,E
18741,Lissotriton,montandoni,Hermanowa-1,Poland,49.9081,N,22.0353,E
18742,Lissotriton,montandoni,Hermanowa-1,Poland,49.9081,N,22.0353,E
18743,Lissotriton,montandoni,Hermanowa-1,Poland,49.9081,N,22.0353,E
18744,Lissotriton,montandoni,Hermanowa-1,Poland,49.9081,N,22.0353,E
18745,Lissotriton,montandoni,Hermanowa-1,Poland,49.9081,N,22.0353,E
18746,Lissotriton,montandoni,Hermanowa-2,Poland,49.9007,N,22.0369,E
18747,Lissotriton,montandoni,Hermanowa-2,Poland,49.9007,N,22.0369,E
18748,Lissotriton,vulgaris,Hermanowa-2,Poland,49.9007,N,22.0369,E
18749,Lissotriton,vulgaris,Hermanowa-2,Poland,49.9007,N,22.0369,E
18750,Lissotriton,vulgaris,Hermanowa-2,Poland,49.9007,N,22.0369,E
18751,Lissotriton,vulgaris,Hermanowa-2,Poland,49.9007,N,22.0369,E
18752,Lissotriton,vulgaris,Hermanowa-2,Poland,49.9007,N,22.0369,E
18753,Lissotriton,vulgaris,Hermanowa-2,Poland,49.9007,N,22.0369,E
18754,Lissotriton,vulgaris,Hermanowa-2,Poland,49.9007,N,22.0369,E
18755,Lissotriton,vulgaris,Hermanowa-2,Poland,49.9007,N,22.0369,E
18756,Lissotriton,vulgaris,Hermanowa-2,Poland,49.9007,N,22.0369,E
18757,Lissotriton,vulgaris,Hermanowa-2,Poland,49.9007,N,22.0369,E
18758,Lissotriton,montandoni,Hermanowa-2,Poland,49.9007,N,22.0369,E
18759,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18760,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18761,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18762,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18763,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18764,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18765,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18766,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18767,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18768,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18769,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18770,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18771,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18772,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18773,Lissotriton,vulgaris,Białka,Poland,49.873,N,22.0442,E
18774,Lissotriton,vulgaris,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18775,Lissotriton,vulgaris,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18776,Lissotriton,vulgaris,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18777,Lissotriton,vulgaris,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18778,Lissotriton,vulgaris,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18779,Lissotriton,vulgaris,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18780,Lissotriton,vulgaris,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18781,Lissotriton,vulgaris,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18782,Lissotriton,vulgaris,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18783,Lissotriton,vulgaris,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18784,Lissotriton,montandoni,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18785,Lissotriton,montandoni,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18786,Lissotriton,montandoni,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18787,Lissotriton,montandoni,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18788,Lissotriton,montandoni,Wola-Zgłobieńska,Poland,49.9836,N,21.8239,E
18789,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18790,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18791,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18792,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18793,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18794,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18795,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18796,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18797,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18798,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18799,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18800,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18801,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18802,Lissotriton,vulgaris,Kielnarowa,Poland,49.9659,N,22.0793,E
18803,Lissotriton,vulgaris,Połomia,Poland,49.913,N,21.9077,E
18804,Lissotriton,vulgaris,Połomia,Poland,49.913,N,21.9077,E
18805,Lissotriton,vulgaris,Połomia,Poland,49.913,N,21.9077,E
18806,Lissotriton,vulgaris,Połomia,Poland,49.913,N,21.9077,E
18807,Lissotriton,vulgaris,Połomia,Poland,49.913,N,21.9077,E
18808,Lissotriton,vulgaris,Połomia,Poland,49.913,N,21.9077,E
18809,Lissotriton,vulgaris,Połomia,Poland,49.913,N,21.9077,E
18810,Lissotriton,vulgaris,Połomia,Poland,49.913,N,21.9077,E
18811,Lissotriton,vulgaris,Połomia,Poland,49.913,N,21.9077,E
18812,Lissotriton,vulgaris,Połomia,Poland,49.913,N,21.9077,E
18813,Lissotriton,montandoni,Dobra,Poland,49.6444,N,22.3052,E
18814,Lissotriton,vulgaris,Dobra,Poland,49.6444,N,22.3052,E
18815,Lissotriton,vulgaris,Dobra,Poland,49.6444,N,22.3052,E
18816,Lissotriton,vulgaris,Dobra,Poland,49.6444,N,22.3052,E
18817,Lissotriton,montandoni,Dobra,Poland,49.6444,N,22.3052,E
18818,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18819,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18820,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18821,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18822,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18823,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18824,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
23171,Lissotriton,montandoni,Kre1,Poland,49.4836666666667,N,21.4696666666667,E
23172,Lissotriton,montandoni,Kre1,Poland,49.4836666666667,N,21.4696666666667,E
23173,Lissotriton,montandoni,Kre1,Poland,49.4836666666667,N,21.4696666666667,E
23174,Lissotriton,montandoni,Kre1,Poland,49.4836666666667,N,21.4696666666667,E
18825,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18826,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
17011,Lissotriton,vulgaris,Kraków2,Poland,50.03993,N,19.91671,E
17012,Lissotriton,vulgaris,Kraków2,Poland,50.03993,N,19.91671,E
17013,Lissotriton,montandoni x vulgaris F1 hybrid,Not_Applicable,Poland,0,N,0,E
18827,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18828,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18829,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18830,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18831,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18832,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18833,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18834,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18835,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18836,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
18837,Lissotriton,montandoni,Ulucz,Poland,49.6839,N,22.2919,E
17014,Lissotriton,vulgaris,Not_Applicable,Poland,0,N,0,E
17015,Lissotriton,vulgaris,Not_Applicable,Poland,0,N,0,E
17016,Lissotriton,vulgaris,Not_Applicable,Poland,0,N,0,E
18838,Lissotriton,vulgaris,Ulucz,Poland,49.6839,N,22.2919,E
18839,Lissotriton,vulgaris,Ulucz,Poland,49.6839,N,22.2919,E
17017,Lissotriton,vulgaris,Not_Applicable,Poland,0,N,0,E
17018,Lissotriton,vulgaris,Not_Applicable,Poland,0,N,0,E
17019,Lissotriton,vulgaris,Not_Applicable,Poland,0,N,0,E
17020,Lissotriton,vulgaris,Not_Applicable,Poland,0,N,0,E
17021,Lissotriton,vulgaris,Not_Applicable,Poland,0,N,0,E
17022,Lissotriton,vulgaris,Not_Applicable,Poland,0,N,0,E
17023,Lissotriton,vulgaris,Not_Applicable,Poland,0,N,0,E
18840,Lissotriton,vulgaris,Ulucz,Poland,49.6839,N,22.2919,E
18841,Lissotriton,vulgaris,Ulucz,Poland,49.6839,N,22.2919,E
18842,Lissotriton,montandoni,Ropienka,Poland,49.532,N,22.4862,E
18843,Lissotriton,montandoni,Ropienka,Poland,49.532,N,22.4862,E
18844,Lissotriton,montandoni,Ropienka,Poland,49.532,N,22.4862,E
18845,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18846,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18847,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18848,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18849,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18850,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18851,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18852,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18853,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18854,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18855,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18856,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18857,Lissotriton,montandoni,Grąziowa,Poland,49.5933,N,22.5343,E
18858,Lissotriton,vulgaris,Witryłów,Poland,49.6679,N,22.2523,E
18859,Lissotriton,vulgaris,Witryłów,Poland,49.6679,N,22.2523,E
17034,Lissotriton,vulgaris,Not_Applicable,Poland,0,N,0,E
17035,Lissotriton,vulgaris,Not_Applicable,Poland,0,N,0,E
18860,Lissotriton,montandoni,Witryłów,Poland,49.6679,N,22.2523,E
18861,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18862,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18863,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18864,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18865,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18866,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18867,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18868,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18869,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18870,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18871,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18872,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18873,Lissotriton,montandoni,Obarzym,Poland,49.7354,N,22.1697,E
18874,Lissotriton,vulgaris,Hłudno,Poland,49.772,N,22.1109,E
18875,Lissotriton,vulgaris,Hłudno,Poland,49.772,N,22.1109,E
18876,Lissotriton,vulgaris,Hłudno,Poland,49.772,N,22.1109,E
18877,Lissotriton,vulgaris,Hłudno,Poland,49.772,N,22.1109,E
19061,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19062,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19063,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19064,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19065,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19066,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19067,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19068,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19069,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19070,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19071,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19072,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
17024,Lissotriton,backcross vulgaris x F1 hybrid,Not_Applicable,Poland,0,N,0,E
17025,Lissotriton,backcross vulgaris x F1 hybrid,Not_Applicable,Poland,0,N,0,E
17026,Lissotriton,backcross vulgaris x F1 hybrid,Not_Applicable,Poland,0,N,0,E
17027,Lissotriton,backcross vulgaris x F1 hybrid,Not_Applicable,Poland,0,N,0,E
17028,Lissotriton,backcross vulgaris x F1 hybrid,Not_Applicable,Poland,0,N,0,E
17029,Lissotriton,backcross vulgaris x F1 hybrid,Not_Applicable,Poland,0,N,0,E
17030,Lissotriton,backcross vulgaris x F1 hybrid,Not_Applicable,Poland,0,N,0,E
17031,Lissotriton,backcross vulgaris x F1 hybrid,Not_Applicable,Poland,0,N,0,E
17032,Lissotriton,backcross vulgaris x F1 hybrid,Not_Applicable,Poland,0,N,0,E
17033,Lissotriton,backcross vulgaris x F1 hybrid,Not_Applicable,Poland,0,N,0,E
19073,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19074,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19075,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19076,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
17036,Lissotriton,backcross vulgaris x F1 hybrid,Not_Applicable,Poland,0,N,0,E
17037,Lissotriton,backcross vulgaris x F1 hybrid,Not_Applicable,Poland,0,N,0,E
19077,Lissotriton,montandoni,Srogów-Górny,Poland,49.6184,N,22.1588,E
19078,Lissotriton,montandoni,Brzegi-Dolne,Poland,49.4684,N,22.6394,E
19079,Lissotriton,montandoni,Brzegi-Dolne,Poland,49.4684,N,22.6394,E
19080,Lissotriton,montandoni,Brzegi-Dolne,Poland,49.4684,N,22.6394,E
19081,Lissotriton,montandoni,Brzegi-Dolne,Poland,49.4684,N,22.6394,E
19082,Lissotriton,montandoni,Brelików,Poland,49.5176,N,22.5506,E
19083,Lissotriton,montandoni,Brelików,Poland,49.5176,N,22.5506,E
19084,Lissotriton,montandoni,Brelików,Poland,49.5176,N,22.5506,E
19085,Lissotriton,montandoni,Brelików,Poland,49.5176,N,22.5506,E
19086,Lissotriton,montandoni,Brelików,Poland,49.5176,N,22.5506,E
19087,Lissotriton,montandoni,Brelików,Poland,49.5176,N,22.5506,E
19088,Lissotriton,montandoni,Brelików,Poland,49.5176,N,22.5506,E
19089,Lissotriton,montandoni,Brelików,Poland,49.5176,N,22.5506,E
19090,Lissotriton,montandoni,Brelików,Poland,49.5176,N,22.5506,E
19091,Lissotriton,montandoni,Brelików,Poland,49.5176,N,22.5506,E
19092,Lissotriton,montandoni,Brelików,Poland,49.5176,N,22.5506,E
19093,Lissotriton,montandoni,Brelików,Poland,49.5176,N,22.5506,E
19094,Lissotriton,vulgaris,Zagórz,Poland,49.5068,N,22.2894,E
19095,Lissotriton,vulgaris,Zagórz,Poland,49.5068,N,22.2894,E
19096,Lissotriton,vulgaris,Zagórz,Poland,49.5068,N,22.2894,E
19097,Lissotriton,vulgaris,Zagórz,Poland,49.5068,N,22.2894,E
19098,Lissotriton,vulgaris,Zagórz,Poland,49.5068,N,22.2894,E
19099,Lissotriton,vulgaris,Zagórz,Poland,49.5068,N,22.2894,E
19100,Lissotriton,vulgaris,Zagórz,Poland,49.5068,N,22.2894,E
19101,Lissotriton,vulgaris,Zagórz,Poland,49.5068,N,22.2894,E
19102,Lissotriton,montandoni,Zagórz,Poland,49.5068,N,22.2894,E
19103,Lissotriton,montandoni,Zagórz,Poland,49.5068,N,22.2894,E
19104,Lissotriton,montandoni,Zagórz,Poland,49.5068,N,22.2894,E
19105,Lissotriton,vulgaris,Zagórz,Poland,49.5068,N,22.2894,E
19106,Lissotriton,montandoni,Siemuszowa,Poland,49.5891,N,22.2916,E
19107,Lissotriton,montandoni,Siemuszowa,Poland,49.5891,N,22.2916,E
19108,Lissotriton,montandoni,Siemuszowa,Poland,49.5891,N,22.2916,E
19109,Lissotriton,montandoni,Siemuszowa,Poland,49.5891,N,22.2916,E
19110,Lissotriton,montandoni,Siemuszowa,Poland,49.5891,N,22.2916,E
19111,Lissotriton,montandoni,Siemuszowa,Poland,49.5891,N,22.2916,E
19112,Lissotriton,montandoni,Siemuszowa,Poland,49.5891,N,22.2916,E
19113,Lissotriton,montandoni,Siemuszowa,Poland,49.5891,N,22.2916,E
19114,Lissotriton,montandoni,Siemuszowa,Poland,49.5891,N,22.2916,E
19115,Lissotriton,montandoni,Siemuszowa,Poland,49.5891,N,22.2916,E
19116,Lissotriton,montandoni,Siemuszowa,Poland,49.5891,N,22.2916,E
19117,Lissotriton,montandoni,Siemuszowa,Poland,49.5891,N,22.2916,E
19118,Lissotriton,montandoni,Kreców,Poland,49.6087,N,22.3693,E
19119,Lissotriton,montandoni,Kreców,Poland,49.6087,N,22.3693,E
19120,Lissotriton,montandoni,Kreców,Poland,49.6087,N,22.3693,E
19121,Lissotriton,montandoni,Kreców,Poland,49.6087,N,22.3693,E
19122,Lissotriton,montandoni,Kreców,Poland,49.6087,N,22.3693,E
19123,Lissotriton,montandoni,Kreców,Poland,49.6087,N,22.3693,E
19124,Lissotriton,montandoni,Kreców,Poland,49.6087,N,22.3693,E
19125,Lissotriton,montandoni,Kreców,Poland,49.6087,N,22.3693,E
19126,Lissotriton,montandoni,Kreców,Poland,49.6087,N,22.3693,E
19127,Lissotriton,montandoni,Kreców,Poland,49.6087,N,22.3693,E
19128,Lissotriton,montandoni,Kreców,Poland,49.6087,N,22.3693,E
19129,Lissotriton,montandoni,Kreców,Poland,49.6087,N,22.3693,E
19130,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19131,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19132,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19133,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19134,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19135,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19136,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19137,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19138,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19139,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19140,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19141,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19142,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19143,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19144,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19145,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19146,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19147,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19148,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19149,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19150,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19151,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19152,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19153,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19154,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19155,Lissotriton,vulgaris,Golcowa,Poland,49.784,N,22.0476,E
19156,Lissotriton,montandoni,Golcowa,Poland,49.784,N,22.0476,E
19157,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19158,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19159,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19160,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19161,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19162,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19163,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19164,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19165,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19166,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19167,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19168,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19169,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19170,Lissotriton,montandoni,Rudawiec,Poland,49.7246,N,22.0964,E
19171,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19172,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19173,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19174,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19175,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19176,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19177,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19178,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19179,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19180,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19181,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19182,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19183,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19184,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19185,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19186,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19187,Lissotriton,montandoni,Blizne,Poland,49.7555,N,22.013,E
19188,Lissotriton,vulgaris,Blizne,Poland,49.7555,N,22.013,E
19189,Lissotriton,montandoni,Puławy-Górne,Poland,49.4972,N,21.9243,E
19190,Lissotriton,montandoni,Puławy-Górne,Poland,49.4972,N,21.9243,E
19191,Lissotriton,montandoni,Puławy-Górne,Poland,49.4972,N,21.9243,E
19192,Lissotriton,montandoni,Puławy-Górne,Poland,49.4972,N,21.9243,E
19193,Lissotriton,montandoni,Bukowsko,Poland,49.4827,N,22.0324,E
19194,Lissotriton,montandoni,Bukowsko,Poland,49.4827,N,22.0324,E
19195,Lissotriton,montandoni,Bukowsko,Poland,49.4827,N,22.0324,E
19196,Lissotriton,montandoni,Bukowsko,Poland,49.4827,N,22.0324,E
19197,Lissotriton,montandoni,Bukowsko,Poland,49.4827,N,22.0324,E
19198,Lissotriton,montandoni,Bukowsko,Poland,49.4827,N,22.0324,E
19199,Lissotriton,montandoni,Bukowsko,Poland,49.4827,N,22.0324,E
19200,Lissotriton,montandoni,Bukowsko,Poland,49.4827,N,22.0324,E
19201,Lissotriton,montandoni,Bukowsko,Poland,49.4827,N,22.0324,E
19202,Lissotriton,montandoni,Bukowsko,Poland,49.4827,N,22.0324,E
19203,Lissotriton,montandoni,Bukowsko,Poland,49.4827,N,22.0324,E
19204,Lissotriton,montandoni,Bukowsko,Poland,49.4827,N,22.0324,E
19206,Lissotriton,montandoni x vulgaris hybrid,Bukowsko,Poland,49.4827,N,22.0324,E
19207,Lissotriton,montandoni x vulgaris hybrid,Bukowsko,Poland,49.4827,N,22.0324,E
19208,Lissotriton,vulgaris,Bukowsko,Poland,49.4827,N,22.0324,E
